5.5511e-17,-2.7756e-17,-1.8504e-17,-2.7756e-17,-4.4409e-17,0,-3.1721e-17,0,-1.2336e-17,0,0,1.8504e-17,-1.708e-17,1.586e-17,1.4803e-17,6.3838e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.00043497,0.0053235,0.026133,0.058295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.8858e-16,0,-1.4803e-16,0,-2.2204e-17,1.8504e-17,-7.9302e-17,-2.7756e-17,0,1.1102e-17,-3.0279e-17,0,-2.5621e-17,1.586e-17,-1.4803e-17,9.3675e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063957,0.0075701,0.034113,0.062586
5.5511e-17,0,1.8504e-17,-2.7756e-17,-2.2204e-17,0,0,-2.7756e-17,1.2336e-17,-1.1102e-17,0,-2.7756e-17,0,-2.379e-17,7.4015e-18,9.3328e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064608,0.0077838,0.036852,0.077352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,-1.1102e-16,-9.2519e-17,0,-6.6613e-17,-3.7007e-17,-6.3441e-17,6.9389e-18,-2.4672e-17,0,-2.0186e-17,1.8504e-17,-2.135e-17,0,-3.7007e-18,6.3838e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042867,0.0051282,0.023984,0.050647
-2.2204e-16,-5.5511e-17,-5.5511e-17,0,-3.3307e-17,0,-3.1721e-17,-1.3878e-17,-3.7007e-17,5.5511e-18,0,0,-8.5402e-18,7.9302e-18,-7.4015e-18,3.1225e-16,5.3764e-13,3.3806e-10,7.8569e-08,6.7665e-06,0.00021756,0.002668,0.013271,0.031764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.7756e-17,2.2204e-17,3.7007e-17,0,0,2.4672e-17,2.2204e-17,1.0093e-17,-9.2519e-18,2.5621e-17,1.586e-17,0,9.4369e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063964,0.0075761,0.0343,0.06464
-5.5511e-17,5.5511e-17,5.5511e-17,5.5511e-17,1.1102e-17,1.8504e-17,0,1.3878e-17,1.8504e-17,1.6653e-17,2.0186e-17,0,0,-7.9302e-18,0,6.245e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3607e-05,0.00044134,0.005525,0.028486,0.068562
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,5.5511e-17,-3.7007e-17,0,0,-1.8504e-17,-1.586e-17,-1.3878e-17,0,2.2204e-17,0,3.7007e-17,0,7.9302e-18,-7.4015e-18,6.3838e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.0004286,0.0051221,0.023791,0.048386
-3.3307e-16,-5.5511e-17,-3.7007e-17,-2.7756e-17,-2.2204e-17,-1.8504e-17,0,-1.3878e-17,-2.4672e-17,-3.3307e-17,-5.0465e-18,9.2519e-18,-8.5402e-18,-1.586e-17,-7.4015e-18,6.3144e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.0004286,0.0051221,0.023791,0.048397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.1062e-16,-5.5511e-17,-3.7007e-17,1.1102e-16,-4.4409e-17,-5.5511e-17,-3.1721e-17,-2.7756e-17,-2.4672e-17,-3.3307e-17,0,3.7007e-17,-1.708e-17,-7.9302e-18,7.4015e-18,9.5757e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063957,0.0075701,0.034113,0.06258
-1.6653e-16,0,0,5.5511e-17,4.4409e-17,1.8504e-17,1.586e-17,1.3878e-17,1.2336e-17,3.3307e-17,2.0186e-17,1.8504e-17,3.4161e-17,1.586e-17,2.9606e-17,6.4532e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.0004286,0.0051221,0.023791,0.048397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,2.7756e-17,-1.8504e-17,0,0,0,-2.379e-17,1.3878e-17,6.1679e-18,2.2204e-17,0,-9.2519e-18,0,7.9302e-18,7.4015e-18,6.3838e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3606e-05,0.00044127,0.0055188,0.028288,0.066116
0,0,-3.7007e-17,0,0,1.8504e-17,0,1.3878e-17,0,1.1102e-17,1.0093e-17,9.2519e-18,0,7.9302e-18,0,9.4369e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064601,0.0077776,0.036653,0.074917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,0,-7.4015e-17,0,-2.2204e-17,0,-1.586e-17,-6.9389e-18,1.2336e-17,0,2.0186e-17,4.6259e-18,8.5402e-18,3.9651e-18,3.7007e-18,3.1919e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028693,0.015612,0.041667
-2.7756e-17,0,-3.7007e-17,0,0,3.7007e-17,3.1721e-17,-1.3878e-17,0,2.2204e-17,0,0,0,7.9302e-18,-1.4803e-17,9.5063e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064608,0.0077837,0.036846,0.077156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,-1.1102e-16,-7.4015e-17,-5.5511e-17,-8.8818e-17,-3.7007e-17,-3.1721e-17,-1.3878e-17,0,2.2204e-17,-2.0186e-17,0,-3.4161e-17,-3.9651e-18,-1.4803e-17,3.3307e-16,5.3823e-13,3.3907e-10,7.9209e-08,6.9151e-06,0.0002303,0.0030708,0.01796,0.051743
5.5511e-17,5.5511e-17,0,-2.7756e-17,2.2204e-17,0,-1.586e-17,0,0,-1.1102e-17,1.0093e-17,4.6259e-18,8.5402e-18,7.9302e-18,-1.4803e-17,3.1225e-16,5.3824e-13,3.3907e-10,7.9209e-08,6.9151e-06,0.0002303,0.0030707,0.017954,0.051559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,-1.6653e-16,-3.7007e-17,0,0,0,-2.379e-17,-1.3878e-17,-1.2336e-17,0,0,0,0,7.9302e-18,-7.4015e-18,6.245e-16,1.0753e-12,6.7611e-10,1.5714e-07,1.3532e-05,0.0004349,0.0053173,0.025934,0.055849
-1.1102e-16,1.6653e-16,1.1102e-16,8.3267e-17,1.1102e-16,3.7007e-17,4.7581e-17,1.3878e-17,2.4672e-17,4.4409e-17,3.0279e-17,1.8504e-17,2.5621e-17,7.9302e-18,2.2204e-17,9.5063e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064594,0.0077716,0.036467,0.072852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,-1.1102e-16,-3.7007e-17,-6.9389e-17,0,-4.6259e-17,-1.586e-17,-2.7756e-17,-1.2336e-17,-2.2204e-17,-1.0093e-17,-9.2519e-18,0,1.586e-17,-7.4015e-18,6.245e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3606e-05,0.00044127,0.0055189,0.028294,0.066306
-5.5511e-16,-1.6653e-16,-7.4015e-17,5.5511e-17,0,9.2519e-18,-4.7581e-17,-2.0817e-17,-2.4672e-17,-1.1102e-17,-1.0093e-17,0,0,-7.9302e-18,-2.9606e-17,3.1919e-16,5.3792e-13,3.3856e-10,7.8888e-08,6.8405e-06,0.00022386,0.0028632,0.015414,0.039238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,0,-7.4015e-17,0,-2.2204e-17,0,-1.586e-17,1.3878e-17,0,0,-1.0093e-17,1.8504e-17,8.5402e-18,0,0,3.1919e-16,5.3794e-13,3.3856e-10,7.8888e-08,6.8405e-06,0.00022386,0.0028632,0.015414,0.039232
-1.6653e-16,-1.6653e-16,-1.1102e-16,-2.7756e-17,-2.2204e-17,1.8504e-17,-3.9651e-17,-1.3878e-17,-1.2336e-17,-5.5511e-18,-1.5139e-17,-9.2519e-18,-1.708e-17,-7.9302e-18,-7.4015e-18,9.3675e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065245,0.0079851,0.039188,0.087064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2204e-16,-5.5511e-17,-3.7007e-17,-5.5511e-17,2.2204e-17,1.8504e-17,1.586e-17,-1.3878e-17,1.2336e-17,1.1102e-17,1.0093e-17,0,8.5402e-18,7.9302e-18,1.8504e-17,9.4369e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063957,0.00757,0.034107,0.06239
-1.6653e-16,-5.5511e-17,0,-2.7756e-17,0,-1.8504e-17,-1.586e-17,-1.3878e-17,0,1.1102e-17,1.0093e-17,0,0,-7.9302e-18,7.4015e-18,3.1225e-16,5.3764e-13,3.3806e-10,7.857e-08,6.7668e-06,0.00021763,0.002674,0.013464,0.034019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6653e-16,1.6653e-16,-3.7007e-17,5.5511e-17,-2.2204e-17,1.8504e-17,0,0,2.4672e-17,1.1102e-17,2.0186e-17,9.2519e-18,8.5402e-18,7.9302e-18,7.4015e-18,3.1919e-16,5.3764e-13,3.3806e-10,7.857e-08,6.7668e-06,0.00021763,0.002674,0.013458,0.03384
-1.6653e-16,-5.5511e-17,-5.5511e-17,5.5511e-17,-2.2204e-17,3.7007e-17,3.1721e-17,0,0,1.1102e-17,1.5139e-17,4.6259e-18,8.5402e-18,3.9651e-18,1.4803e-17,9.5063e-16,1.6126e-12,1.0137e-09,2.3539e-07,2.0224e-05,0.00064608,0.0077836,0.03684,0.076977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-16,0,3.7007e-17,5.5511e-17,2.2204e-17,-1.8504e-17,0,0,0,-1.1102e-17,0,0,-8.5402e-18,0,-7.4015e-18,9.4369e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.015e-05,0.00063971,0.0075823,0.034504,0.067264
-1.1102e-16,-2.7756e-17,0,2.7756e-17,-2.2204e-17,1.8504e-17,-3.1721e-17,1.3878e-17,-2.4672e-17,-1.1102e-17,-2.0186e-17,0,-1.708e-17,0,-1.4803e-17,3.1225e-16,5.3762e-13,3.3806e-10,7.8569e-08,6.7662e-06,0.00021748,0.0026619,0.013078,0.029525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,-5.5511e-17,-7.4015e-17,0,0,-4.6259e-17,-3.1721e-17,4.1633e-17,0,0,-2.0186e-17,3.7007e-17,0,7.9302e-18,-1.4803e-17,9.4369e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065245,0.0079852,0.039199,0.087423
0,5.5511e-17,0,2.7756e-17,3.3307e-17,1.8504e-17,-1.586e-17,1.3878e-17,0,3.3307e-17,1.0093e-17,9.2519e-18,0,7.9302e-18,0,6.3144e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3606e-05,0.00044127,0.0055188,0.028288,0.066116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.7756e-16,5.5511e-17,-1.4803e-16,0,-3.3307e-17,1.8504e-17,-3.1721e-17,1.3878e-17,0,3.3307e-17,0,1.8504e-17,1.281e-17,7.9302e-18,0,3.1919e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8411e-06,0.000224,0.0028755,0.015811,0.044101
-2.7756e-16,-1.6653e-16,-1.1102e-16,0,-4.4409e-17,2.7756e-17,-2.379e-17,0,0,2.2204e-17,-2.0186e-17,0,-1.708e-17,7.9302e-18,-7.4015e-18,6.3838e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3607e-05,0.00044141,0.0055309,0.028667,0.070431
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-16,-1.6653e-16,-5.5511e-17,5.5511e-17,-4.4409e-17,-3.7007e-17,-3.1721e-17,0,-2.4672e-17,0,0,0,0,7.9302e-18,0,3.1919e-16,5.3792e-13,3.3856e-10,7.8889e-08,6.8411e-06,0.000224,0.0028754,0.015805,0.043916
-1.1102e-16,0,3.7007e-17,0,2.2204e-17,-1.8504e-17,0,0,2.4672e-17,-1.1102e-17,2.0186e-17,0,8.5402e-18,1.586e-17,7.4015e-18,3.1919e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028694,0.015618,0.041857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.3307e-16,-5.5511e-17,-5.5511e-17,-2.7756e-17,-2.2204e-17,-1.8504e-17,0,-2.7756e-17,0,1.1102e-17,0,9.2519e-18,-2.5621e-17,7.9302e-18,-1.4803e-17,9.5757e-16,1.6129e-12,1.0142e-09,2.3571e-07,2.0298e-05,0.00065231,0.007973,0.038808,0.08275
5.5511e-17,5.5511e-17,-1.8504e-17,5.5511e-17,1.1102e-17,0,-1.586e-17,1.3878e-17,2.4672e-17,1.6653e-17,2.5232e-17,3.7007e-17,1.708e-17,2.379e-17,7.4015e-18,3.3307e-16,5.3824e-13,3.3907e-10,7.9208e-08,6.9148e-06,0.00023023,0.0030648,0.017773,0.049689
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6653e-16,0,1.8504e-17,0,-2.2204e-17,0,2.379e-17,2.7756e-17,-6.1679e-18,1.1102e-17,5.0465e-18,0,0,0,0,3.1919e-16,5.3794e-13,3.3856e-10,7.8889e-08,6.8408e-06,0.00022393,0.0028693,0.015607,0.041476
-2.7756e-16,8.3267e-17,9.2519e-18,2.7756e-17,1.1102e-17,3.7007e-17,-1.586e-17,1.3878e-17,2.4672e-17,3.3307e-17,1.0093e-17,2.7756e-17,1.281e-17,1.586e-17,1.4803e-17,6.3838e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042852,0.0051159,0.023587,0.045773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1102e-16,-1.1102e-16,-5.5511e-17,-2.7756e-17,-1.1102e-17,-3.7007e-17,-1.586e-17,-2.7756e-17,0,0,0,-9.2519e-18,8.5402e-18,0,-7.4015e-18,9.4369e-16,1.6123e-12,1.0132e-09,2.3507e-07,2.0149e-05,0.00063964,0.0075762,0.034312,0.065014
-1.1102e-16,-2.7756e-17,-1.8504e-17,5.5511e-17,4.4409e-17,-1.8504e-17,-1.586e-17,-2.7756e-17,1.2336e-17,1.1102e-17,2.0186e-17,0,0,0,7.4015e-18,6.3144e-16,1.075e-12,6.7561e-10,1.5682e-07,1.3458e-05,0.00042853,0.0051159,0.023593,0.045952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.5511e-17,2.7756e-17,1.8504e-17,0,0,-3.7007e-17,-1.586e-17,0,0,2.2204e-17,1.0093e-17,0,1.708e-17,0,7.4015e-18,6.2103e-16,1.0756e-12,6.7662e-10,1.5746e-07,1.3607e-05,0.00044141,0.005531,0.028673,0.070621
